,weight
"X,WK,X,X,X,X,WQ,X,X,X,X,X,BK,X,X,X,X,WP,X,X,WKB,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",28.96643797366877
"X,WK,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,WP,X,BK,WKB,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",26.33312543060797
"X,WK,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,WP,X,BK,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",23.939204936916337
"X,WK,X,X,X,X,WQ,X,X,X,X,X,X,X,X,X,X,WP,BK,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",21.76291357901485
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,BK,X,X,X,X,X,X,BP,X,X,X,X,WQ,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",19.784466890013498
"X,WK,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,WQ,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",17.98587899092136
"X,WK,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,WQ,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",16.35079908265578
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,BK,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,WQ,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",14.864362802414345
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,BK,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X",13.51305709310395
"X,WK,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X",12.284597357367225
"X,WK,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X",11.16781577942475
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,BK,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X",10.152559799477045
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,BK,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X",9.229599817706404
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,BK,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,WQ,X,X,X",8.390545288824002
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,BK,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,WKB,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X",7.627768444385456
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,BK,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,X,X,WKB,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X",6.934334949441324
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,BK,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,WKB,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X",6.303940863128475
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,WKB,X,X,X,X,X,X,X,X,WQ,X,X,X,X,X,X",5.730855330116795
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,WKB,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",8.768278755761092
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,BK,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WR,WKB,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",4.73624407447669
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,BK,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,WR,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",4.305676431342445
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,WKB,X,X,X,X,X,WR,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",3.9142513012204048
"X,WK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X,X,X,X,WR,WKB,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",3.2349184307606644
"X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X,X,X,X,WR,WKB,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",2.940834937055149
"X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,WR,WKB,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",2.6734863064137717
"X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,WR,X,X,X,X,X,X,X,WKB,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",2.4304420967397924
"X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WR,X,X,X,X,X,X,X,WKB,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X",2.209492815217993
"X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WR,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",2.008629832016357
"X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,WR,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",1.8260271200148699
"WR,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,BK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",1.6600246545589725
"WR,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,BK,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",1.5091133223263384
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,BK,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",1.371921202114853
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",1.2472010928316846
"X,X,X,X,X,WR,BR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",1.1338191753015314
"X,X,X,X,X,WR,BR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",1.030744704819574
"X,X,X,X,X,X,BR,X,X,WK,X,X,X,WR,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",0.9370406407450671
"X,X,X,X,BR,X,WR,X,X,WK,X,X,X,WR,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X",0.8518551279500609
"X,X,X,X,BR,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X",0.7744137526818735
"X,X,X,X,BR,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,WP,X,X,X,X,X,X,WKB,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X",0.7040125024380668
"X,X,X,X,BR,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,WP,X,X,X,X,X,X,WKB,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X",0.640011365852788
"X,X,X,X,X,X,WR,X,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,WP,X,X,X,X,X,X,WKB,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.5818285144116253
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,WP,X,X,X,X,X,X,WKB,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.5289350131014775
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,BK,X,X,X,WKB,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.480850011910434
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,BK,X,X,X,WKB,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.4371363744640309
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,BK,X,X,X,X,X,X,X,X,X,X,WKB,WR,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.39739670405820987
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,BK,X,X,X,WR,X,X,X,X,X,X,WKB,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.36126973096200893
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,BK,X,X,X,X,WR,X,X,X,X,X,X,WKB,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.3284270281472808
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,BK,X,X,X,X,X,X,X,X,WR,X,X,WKB,X,X,X,BR,X,X,X,X,X,X,X,X,X,X,X",0.2985700255884371
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,BK,X,X,X,X,X,X,X,X,WR,X,X,WKB,X,X,X,WH,X,X,X,X,X,X,X,BR,X,X,X",0.2714272959894882
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,BK,X,X,X,X,WKB,X,X,X,WR,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,BR,X,X,X",0.2467520872631711
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,WKB,X,BK,X,WR,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,BR,X,X,X",0.22432007933015552
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,WKB,X,BK,X,X,X,X,X,X,X,X,WH,WR,X,X,X,X,X,X,BR,X,X,X",0.2039273448455959
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,WKB,X,BK,X,X,X,X,X,X,X,X,WH,WR,X,X,X,X,X,X,X,X,BR,X",0.1853884953141781
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,WKB,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,BK,X,X,X,X,X,X,X,X,WH,WR,X,X,X,X,X,X,X,X,BR,X",0.1685349957401619
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,WKB,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,BR,X,X,BP,X,BK,X,X,X,X,X,X,X,X,WH,WR,X,X,X,X,X,X,X,X,X,X",0.15321363249105627
"X,X,X,X,X,X,X,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,WKB,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,BR,X,X,BP,X,BK,X,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.13928512044641478
"X,X,X,X,X,X,BR,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,WKB,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,BK,X,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.12662283676946798
"X,X,X,X,X,X,BR,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,WKB,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,BK,X,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.11511166979042542
"X,X,X,X,X,X,BR,WR,X,WK,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,WKB,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.10464697253675037
"WK,X,X,X,X,X,BR,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,WKB,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.09513361139704578
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,WKB,X,X,X,X,X,WP,X,X,X,X,BR,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.08648510127004161
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,WKB,X,WR,X,X,X,WP,X,X,X,X,BR,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.07862281933640146
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,WKB,X,WR,X,X,X,WP,X,BR,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.0714752903058195
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,X,X,X,X,BP,X,X,X,WR,X,X,X,WP,X,BR,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.0649775366416541
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,X,X,X,X,BP,X,X,X,WR,X,X,X,WP,X,X,X,BR,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.059070487856049174
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,BR,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,X,X,X",0.05370044350549925
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,BR,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,WH,X,X,X,X,X,X,X,X,X,X,X",0.04881858500499931
"WK,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,BR,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,WH,X,X,X,X,X,X,X,X,X,X,X",0.044380531822726645
"WK,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,WH,BR,X,X,X,X,X,X,X,X,X,X",0.04034593802066058
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,WH,BR,X,X,X,X,X,X,X,X,X,X",0.0366781254733278
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,WKB,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,BK,WH,X,X,X,X,X,X,X,X,BR,X,X",0.033343750430298
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,WKB,X,X,X,X,X,BK,WH,X,X,X,X,X,X,X,X,BR,X,X",0.030312500391179994
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,WH,X,X,X,X,X,X,X,X,BR,X,X",0.027556818537436356
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,WH,X",0.02505165321585123
"WK,X,X,X,X,X,X,WR,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,BR,X,X,X,X,X,X,X,X,WH,X",0.022774230196228387
"WK,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,BR,X,X,X,X,X,X,X,X,WH,X",0.020703845632934897
"WK,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,WH,X",0.018821677848122633
"WK,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,WH,X",0.01711061622556603
"WK,WR,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,X,WH,X",0.015555105659605481
"WK,WR,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,X,WH,X",0.01414100514509589
"WK,WR,X,X,X,X,X,X,X,WKB,X,X,X,X,X,X,X,WP,X,X,X,WR,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,WH,X",0.012855459222814444
"WK,WR,X,X,X,WR,X,X,X,WKB,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,WH,X",0.011686781111649494
"WK,WR,X,X,X,WR,X,X,X,WKB,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,X,WH,X",0.010624346465135902
"WK,WR,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,WKB,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,X,WH,X",0.009658496786487183
"WK,WR,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,WKB,X,X,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,WH,X",0.008780451624079257
"WK,WR,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,X,WH,X",0.00798222874916296
"WK,WR,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BK,WKB,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,WH,X",0.007256571590148145
"WK,WR,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,X,X,X,WKB,X,X,BP,X,X,BK,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,WH,X",0.00659688326377104
"WK,WR,X,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,BK,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,WH,X",0.005997166603428218
"WK,X,WR,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,BK,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,WH,X",0.005451969639480198
"WK,X,WR,X,X,WR,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,BK,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,WH,X",0.004956336035891089
"WK,X,X,X,X,WR,X,X,X,X,WR,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,BK,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,X,WH,X",0.004505760032628262
"WK,X,X,X,X,WR,X,X,X,X,WR,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,BK,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,WH,X",0.004096145484207511
"WK,X,X,X,X,WR,X,X,X,WR,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,WP,X,BK,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BR,X,WH,X",0.0037237686220068277
