,weight
"X,X,X,X,X,WK,X,X,X,X,BH,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,BR,BP,WH,X,WKB,WP,X,WR,X,BP,X,BH,WP,X,X,X,X,X,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,X,X,X,X,BR,X",-0.00098058466197868
"X,X,X,X,WKB,WK,X,X,X,X,BH,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,BR,BP,WH,X,X,WP,X,WR,X,BP,X,BH,WP,X,X,X,X,X,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,X,X,X,X,BR,X",-0.0008914406017988
"X,X,X,X,WKB,WK,X,X,X,X,BH,X,X,X,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,BR,BP,WH,X,X,WP,X,WR,X,BP,X,BH,WP,X,X,X,X,X,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,X,X,X,BR,X,X",-0.0008104005470898181
"X,X,X,X,WKB,WK,X,X,X,X,BH,X,X,X,X,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WR,X,BP,X,BH,WP,X,X,X,X,X,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,X,X,X,BR,X,X",-0.0007367277700816527
"X,X,X,X,WKB,WK,X,X,X,X,BH,X,X,X,X,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WR,X,BP,X,BH,WP,X,X,X,X,X,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,X,X,X,X,BR,X",-0.0006697525182560479
"X,X,X,X,WKB,X,X,X,X,X,BH,X,X,X,WK,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WR,X,BP,X,BH,WP,X,X,X,X,X,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,X,X,X,X,BR,X",-0.0006088659256873162
"X,X,X,X,WKB,X,X,X,X,X,BH,X,X,X,WK,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WR,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,X,X,X,X,BR,X",-0.0005535144778975601
"X,X,X,X,WKB,X,X,X,X,X,BH,X,X,X,WK,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.0005031949799068728
"BH,X,X,X,WKB,X,X,X,X,X,X,X,X,X,WK,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.00045744998173352067
"BH,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.00041586361975774603
"X,X,X,X,WKB,X,X,X,BP,X,X,X,X,WK,X,X,X,X,BQB,WH,WP,X,X,X,X,X,X,BR,BP,X,X,X,WP,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.00037805783614340544
"X,X,X,X,WKB,X,X,X,BP,X,X,X,X,WK,X,X,X,X,BQB,X,WP,X,X,X,X,X,X,BR,BP,WH,X,X,WP,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.0003436889419485504
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,X,X,X,BR,BP,WH,X,X,WP,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.00031244449268050034
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,X,BR,BP,WH,X,X,X,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,X,BK,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.0002840404478913639
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,X,BR,BP,WH,X,X,X,X,WP,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,BK,X,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.000258218588992149
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,X,X,X,X,X,X,X,BH,WP,X,X,X,X,BP,X,BP,X,X,X,BK,X,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.00023474417181104453
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,X,X,X,X,X,X,X,BH,WP,X,X,BK,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.000213403792555495
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,WR,X,X,X,BR,X",-0.00019400344777772272
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,X,X,WR,X,X,BR,X,X",-0.00017636677070702065
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,X,X,BP,X,X,X,X,X,BR,X,X",-0.00016033342791547332
"X,X,X,X,WKB,X,X,X,X,X,X,X,X,WK,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,X,X,BP,BR,X,X,X,X,X,X,X",-0.00014575766174133937
"X,X,X,X,WKB,X,X,X,X,X,X,X,WK,X,X,X,BP,X,BQB,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,X,X,BP,BR,X,X,X,X,X,X,X",-0.00013250696521939942
"X,X,X,X,WKB,X,X,X,X,BQB,X,X,WK,X,X,X,BP,X,X,X,WP,X,X,X,WP,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,X,X,BP,BR,X,X,X,X,X,X,X",-0.00012046087747218128
"X,X,X,X,WKB,X,X,X,WP,BQB,X,X,WK,X,X,X,BP,X,X,X,WP,X,X,X,X,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,X,X,BP,BR,X,X,X,X,X,X,X",-0.00010950988861107388
"X,X,X,X,WKB,X,X,X,WP,BQB,X,X,WK,X,X,X,BP,X,X,X,WP,X,X,X,X,X,WP,BR,BP,WH,X,WP,X,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,X,X,BP,X,X,X,X,X,BR,X,X",-9.955444419188534e-05
"X,X,X,X,X,X,X,X,WP,BQB,X,X,WK,X,X,X,BP,X,X,X,WP,X,X,X,X,X,WP,BR,BP,WH,X,WP,WKB,X,X,X,X,X,BH,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,X,X,BP,X,X,X,X,X,BR,X,X",-9.050404017444122e-05
"X,X,X,X,X,X,X,X,WP,BQB,X,X,WK,X,X,X,BP,X,X,X,WP,X,X,X,X,X,WP,BR,BP,WH,X,WP,WKB,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,X,X,BR,X,X",-8.227640015858291e-05
"X,X,X,X,X,X,X,X,WP,BQB,WP,X,WK,X,X,X,BP,X,X,X,WP,X,X,X,X,X,X,BR,BP,WH,X,WP,WKB,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,X,X,BR,X,X",-7.479672741689356e-05
"X,X,X,X,X,X,X,X,WP,BQB,WP,X,WK,X,X,X,BP,X,X,X,WP,X,X,X,X,X,X,X,BP,WH,X,WP,WKB,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,BR,X,BR,X,X",-6.799702492444869e-05
"X,X,X,X,X,X,X,X,WP,BQB,WP,X,WK,X,X,X,BP,X,X,X,WP,X,X,WH,X,X,X,X,BP,X,X,WP,WKB,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,BR,X,BR,X,X",-6.181547720404426e-05
"X,X,X,X,X,X,X,X,WP,BQB,WP,X,WK,X,X,X,BP,X,X,X,WP,X,X,WH,X,X,X,X,BP,X,X,WP,WKB,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,BR,X,X,X,BR",-5.619588836731295e-05
"X,X,X,WK,X,X,X,X,WP,BQB,WP,X,X,X,X,X,BP,X,X,X,WP,X,X,WH,X,X,X,X,BP,X,X,WP,WKB,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,BR,X,X,X,BR",-5.108717124301177e-05
"X,X,X,WK,X,X,X,X,WP,BQB,WP,X,X,X,X,X,BP,X,X,X,WP,X,X,WH,X,X,X,X,BP,X,X,WP,WKB,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,X,BR,X,X,BR",-4.644288294819251e-05
"X,X,X,WK,X,X,X,X,WP,BQB,WP,X,X,X,X,X,BP,X,X,X,WP,X,X,WH,X,WKB,X,X,BP,X,X,WP,BP,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,X,BP,X,X,X,X,BR,X,X,BR",-4.2220802680175005e-05
"X,X,X,WK,X,X,X,X,WP,X,WP,X,X,X,X,X,BP,X,X,X,WP,X,X,WH,X,WKB,X,X,BP,X,X,WP,BP,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,WR,X,X,BH,BQB,BP,X,X,X,X,BR,X,X,BR",-3.838254789106818e-05
"X,X,X,WK,X,X,X,X,WP,X,WP,X,X,X,X,X,BP,X,X,X,WP,X,X,WH,X,WKB,X,X,BP,X,X,WP,BP,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,X,X,WR,BH,BQB,BP,X,X,X,X,BR,X,X,BR",-3.489322535551652e-05
"X,X,X,WK,X,X,X,X,WP,X,WP,X,X,X,X,X,X,X,X,X,WP,X,X,WH,BP,WKB,X,X,BP,X,X,WP,BP,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,X,X,WR,BH,BQB,BP,X,X,X,X,BR,X,X,BR",-3.1721113959560474e-05
"X,X,X,WK,X,X,X,X,WP,X,WP,X,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,BP,X,X,WP,BP,X,X,X,X,X,WP,X,X,X,BK,X,BP,X,BP,X,X,X,X,X,WR,BH,BQB,BP,X,X,X,X,BR,X,X,BR",-2.8837376326873156e-05
"X,X,X,WK,X,X,X,X,WP,X,WP,X,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,BP,X,X,WP,WQ,X,X,X,X,X,WP,X,X,BP,BK,X,BP,X,BP,X,X,X,X,X,WR,BH,BQB,BP,X,X,X,X,BR,X,X,BR",-2.6215796660793777e-05
"X,X,X,WK,X,X,X,X,WP,X,WP,X,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,BP,X,WP,WP,WQ,X,X,X,X,X,X,X,X,BP,BK,X,BP,X,BP,X,X,X,X,X,WR,BH,BQB,BP,X,X,X,X,BR,X,X,BR",-2.383254241890343e-05
"X,X,X,WK,X,X,X,X,WP,X,WP,X,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,BP,X,WP,WP,WQ,X,X,X,X,X,X,X,X,BP,BK,X,BP,X,BP,X,X,X,X,X,WR,BH,BQB,BP,X,X,X,X,X,X,BR,BR",-2.1665947653548573e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,X,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,BP,X,WP,WP,WQ,X,X,X,X,X,X,X,X,BP,BK,X,BP,X,BP,X,X,X,X,X,WR,BH,BQB,BP,X,X,X,X,X,X,BR,BR",-1.969631604868052e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,X,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,BP,X,WP,WP,WQ,X,X,X,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BK,X,WR,BH,BQB,BP,X,X,X,X,X,X,BR,BR",-1.7905741862436833e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,WQ,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,BP,X,WP,WP,X,X,X,X,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BK,X,WR,BH,BQB,BP,X,X,X,X,X,X,BR,BR",-1.6277947147669848e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,WQ,X,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BK,X,WR,BH,BQB,BP,X,X,X,X,X,X,BR,BR",-1.479813377060895e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BK,X,WR,BH,BQB,BP,X,X,X,X,X,X,BR,BR",-1.3452848882371772e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BK,X,WR,X,BQB,BP,X,X,X,BH,X,X,BR,BR",-1.2229862620337975e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BK,X,X,WR,BQB,BP,X,X,X,BH,X,X,BR,BR",-1.1118056927579976e-05
"X,X,WK,X,X,X,X,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,WH,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,WR,BQB,BP,X,X,BK,BH,X,X,BR,BR",-1.0107324479618159e-05
"X,X,WK,X,X,X,WH,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,WR,BQB,BP,X,X,BK,BH,X,X,BR,BR",-9.188476799652871e-06
"X,X,WK,X,X,X,WH,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,BQB,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,WR,X,BP,X,X,BK,BH,X,X,BR,BR",-8.353160726957156e-06
"X,X,WK,X,X,WR,WH,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,BQB,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,BP,X,BP,X,X,BK,BH,X,X,BR,BR",-7.593782479051959e-06
"X,X,WK,X,X,WR,WH,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,BQB,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-6.903438617319962e-06
"X,X,WK,X,WR,BKB,WH,X,WP,X,WP,X,WQ,X,X,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,BQB,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-6.275853288472692e-06
"X,X,WK,X,WR,BKB,WH,X,WP,X,WP,X,WQ,X,X,BQB,WKB,X,X,X,WP,X,X,X,BP,X,X,X,WH,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-5.705321171338811e-06
"X,X,WK,X,WR,BKB,WH,X,WP,X,WP,WH,WQ,X,X,BQB,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-5.1866556103080095e-06
"X,X,WK,X,WR,BKB,WH,X,WP,X,WP,WH,WQ,X,X,WR,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BQB,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-4.715141463916372e-06
"X,X,WK,WR,X,BKB,WH,X,WP,X,WP,WH,WQ,X,X,WR,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,BQB,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-4.286492239923974e-06
"X,X,WK,WR,X,BKB,WH,X,WP,X,WP,WH,WQ,X,X,WR,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,BQB,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-3.896811127203612e-06
"X,X,WK,WR,X,BKB,WH,WR,WP,X,WP,WH,WQ,X,X,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,BQB,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-3.542555570185102e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,WQ,X,BKB,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,BQB,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-3.220505063804638e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,WQ,X,BKB,X,X,X,X,X,WP,X,X,X,BP,WKB,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,BQB,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-2.9277318761860342e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,WQ,X,BKB,BQB,X,X,X,X,WP,X,X,X,BP,WKB,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-2.6615744328963947e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,WQ,X,BKB,BQB,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-2.419613120814904e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,WQ,X,BKB,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,X,BK,X,BP,X,BP,X,BQB,X,BH,X,X,BR,BR",-2.1996482916499123e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,X,WQ,BKB,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,X,BP,X,BK,X,BP,X,BP,X,BQB,X,BH,X,X,BR,BR",-1.9996802651362838e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,X,WQ,BKB,X,WKB,X,X,X,WP,X,X,X,BP,X,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-1.817891150123894e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,X,WQ,BKB,X,X,X,X,X,WP,X,X,X,BP,WKB,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,BK,X,BP,X,BP,X,X,X,BH,X,X,BR,BR",-1.652628318294449e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,WH,X,WQ,BKB,X,X,X,X,X,WP,X,X,X,BP,WKB,X,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,X,X,BP,X,BP,X,X,BK,BH,X,X,BR,BR",-1.5023893802676809e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,X,X,WQ,BKB,X,X,X,X,X,WP,X,X,X,BP,WKB,WH,X,X,X,WP,WP,X,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,X,X,BP,X,BP,X,X,BK,BH,X,X,BR,BR",-1.3658085275160735e-06
"X,X,WK,WR,X,X,WH,WR,WP,X,WP,X,X,WQ,BKB,X,X,X,X,X,WP,X,X,X,X,WKB,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,X,X,BP,X,BP,X,X,BK,BH,X,X,BR,BR",-1.2416441159237031e-06
"X,X,WK,WR,WQ,X,WH,WR,WP,X,WP,X,X,X,BKB,X,X,X,X,X,WP,X,X,X,X,WKB,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,X,X,BP,X,BP,X,X,BK,BH,X,X,BR,BR",-1.1287673781124573e-06
"X,X,WK,WR,WQ,X,WH,WR,WP,X,WP,X,X,X,BKB,X,X,X,X,X,WP,X,X,X,X,WKB,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,X,X,BP,X,BP,X,X,BK,BH,X,BR,X,BR",-1.0261521619204157e-06
"X,X,WK,WR,WQ,X,WH,WR,WP,X,WP,X,X,X,BKB,X,X,X,WKB,X,WP,X,X,X,X,BQ,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,X,X,X,BP,X,BP,X,X,BK,BH,X,BR,X,BR",-9.328656017458324e-07
"X,X,WK,WR,WQ,X,WH,WR,WP,X,WP,X,X,X,BKB,X,X,X,WKB,X,WP,X,X,X,X,BQ,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,BK,X,X,BP,X,BP,X,X,X,BH,X,BR,X,BR",-8.480596379507566e-07
"X,X,WK,WR,WQ,X,X,WR,WP,X,WP,X,X,X,BKB,X,X,X,WKB,X,WP,X,X,WH,X,BQ,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,X,X,BP,X,BP,X,BQB,BP,BK,X,X,BP,X,BP,X,X,X,BH,X,BR,X,BR",-7.709633072279605e-07
"X,X,WK,WR,WQ,X,X,WR,WP,X,WP,X,X,X,BKB,X,X,X,WKB,X,WP,X,X,WH,X,BQ,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,BQB,BP,BK,X,X,BP,X,BP,X,X,X,X,X,BR,X,BR",-7.008757338436003e-07
"WKB,X,WK,WR,WQ,X,X,WR,WP,X,WP,X,X,X,BKB,X,X,X,X,X,WP,X,X,WH,X,BQ,WH,X,X,X,WP,WP,BP,X,X,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,BQB,BP,BK,X,X,BP,X,BP,X,X,X,X,X,BR,X,BR",-6.371597580396366e-07
"WKB,X,WK,WR,WQ,X,X,WR,WP,X,WP,X,X,X,BKB,X,X,X,X,X,WP,X,X,WH,X,BQ,WH,X,X,X,WP,WP,BP,X,BQB,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,X,BP,BK,X,X,BP,X,BP,X,X,X,X,X,BR,X,BR",-5.792361436723969e-07
"WKB,X,WK,WR,WQ,X,X,WR,WP,X,WP,X,X,X,BKB,X,WH,X,X,X,WP,X,X,WH,X,BQ,X,X,X,X,WP,WP,BP,X,BQB,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,X,BP,BK,X,X,BP,X,BP,X,X,X,X,X,BR,X,BR",-5.265783124294517e-07
"WKB,X,WK,WR,WQ,BKB,X,WR,WP,X,WP,X,X,X,X,X,WH,X,X,X,WP,X,X,WH,X,BQ,X,X,X,X,WP,WP,BP,X,BQB,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,X,BP,BK,X,X,BP,X,BP,X,X,X,X,X,BR,X,BR",-4.78707556754047e-07
"X,X,WK,WR,WQ,BKB,X,WR,WP,WKB,WP,X,X,X,X,X,WH,X,X,X,WP,X,X,WH,X,BQ,X,X,X,X,WP,WP,BP,X,BQB,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,X,BP,BK,X,X,BP,X,BP,X,X,X,X,X,BR,X,BR",-4.351886879582245e-07
"X,X,WK,WR,WQ,BKB,X,WR,WP,WKB,WP,X,X,X,X,X,WH,X,X,X,WP,X,X,WH,X,BQ,X,X,X,X,WP,WP,BP,X,BQB,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,X,BP,X,X,X,BP,X,BP,X,X,BK,X,X,BR,X,BR",-3.9562607996202224e-07
"X,X,WK,WR,X,BKB,X,WR,WP,WKB,WP,X,WQ,X,X,X,WH,X,X,X,WP,X,X,WH,X,BQ,X,X,X,X,WP,WP,BP,X,BQB,BP,X,X,X,X,X,X,BH,X,BP,X,BP,X,X,BP,X,X,X,BP,X,BP,X,X,BK,X,X,BR,X,BR",-3.5966007269274746e-07
