,weight
"WR,WH,WKB,WK,WQ,WQB,X,WR,X,WP,WP,WP,X,X,WP,WP,X,X,WH,X,X,X,X,X,WP,X,X,X,WP,WP,X,X,X,X,X,X,X,BP,X,X,BKB,BP,BP,X,X,X,X,X,BP,X,X,BP,BP,X,BP,BP,BR,BH,X,BK,BQ,BQB,BH,BR",-6.903438617319962e-06
"WR,WH,WKB,WK,WQ,WQB,X,WR,X,WP,WP,WP,X,WP,WP,WP,X,X,WH,X,X,X,X,X,WP,X,X,X,WP,X,X,X,X,X,X,X,X,BP,X,X,BKB,BP,BP,X,X,X,X,X,BP,X,X,BP,BP,X,BP,BP,BR,BH,X,BK,BQ,BQB,BH,BR",-6.275853288472692e-06
"WR,WH,WKB,WK,WQ,WQB,X,WR,X,WP,WP,WP,X,WP,WP,WP,X,X,WH,X,X,X,X,X,WP,X,X,X,WP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BP,X,X,X,X,X,BP,X,X,BP,BP,X,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",-5.705321171338811e-06
"WR,WH,WKB,WK,WQ,WQB,X,WR,WP,WP,WP,WP,X,WP,WP,WP,X,X,WH,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,BP,X,X,X,BP,BP,X,X,X,X,X,BP,X,X,BP,BP,X,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",-5.1866556103080095e-06
"WR,WH,WKB,WK,WQ,WQB,X,WR,WP,WP,WP,WP,X,WP,WP,WP,X,X,WH,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,X,X,X,X,BP,BP,X,BP,BP,X,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",-4.715141463916372e-06
"WR,WH,WKB,WK,WQ,WQB,X,WR,WP,WP,WP,WP,WH,WP,WP,WP,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,X,X,X,X,BP,BP,X,BP,BP,X,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",-4.286492239923974e-06
"WR,WH,WKB,WK,WQ,WQB,X,WR,WP,WP,WP,WP,WH,WP,WP,WP,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,BP,BP,X,BP,BP,BP,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",-3.896811127203612e-06
"WR,WH,WKB,WK,WQ,WQB,WH,WR,WP,WP,WP,WP,X,WP,WP,WP,X,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,BP,BP,X,BP,BP,BP,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",-3.542555570185102e-06
"X,BQ,X,WK,X,X,X,X,X,X,X,X,X,X,X,X,BK,X,BQB,X,BQ,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-100.0
"X,X,X,WK,X,X,X,X,X,BP,X,X,X,X,X,X,BK,X,BQB,X,BQ,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-90.9090909090909
"X,X,X,X,X,X,X,X,X,BP,X,X,WK,X,X,X,BK,X,BQB,X,BQ,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-82.64462809917354
"X,X,X,X,X,X,BQ,X,X,BP,X,X,WK,X,X,X,BK,X,BQB,X,X,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-75.13148009015777
"X,X,X,X,X,X,BQ,X,X,BP,X,X,X,X,X,X,BK,X,BQB,X,WK,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-68.30134553650706
"X,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,BK,X,BQB,X,WK,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,WQB,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-62.0921323059155
"X,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,BK,X,BQB,X,WK,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-56.44739300537772
"X,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,X,BK,BQB,X,WK,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,WQB,X,X,X,X,X,X,X,X,X,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-51.31581182307065
"X,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,X,BK,BQB,X,WK,X,X,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,BQB,X,X,X,X,X,X,X,X,X,X,X,WKB,BP,WQB,X,BH,X,X,X,X,X",-46.650738020973314
"X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,BK,BQB,X,WK,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,BQB,X,X,X,X,X,X,X,X,X,X,X,WKB,BP,WQB,X,BH,X,X,X,X,X",-42.40976183724847
"X,X,X,X,X,X,X,X,X,BP,X,WK,X,X,X,X,X,BK,BQB,X,X,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,X,BQB,X,X,X,X,X,X,X,X,X,X,X,WKB,BP,WQB,X,BH,X,X,X,X,X",-38.55432894295315
"X,X,X,X,X,X,X,X,X,BP,X,WK,X,X,X,X,X,BK,WP,X,X,X,BP,X,X,X,X,X,X,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,BQB,X,X,X,X,X,X,X,X,X,X,X,WKB,BP,WQB,X,BH,X,X,X,X,X",-35.04938994813922
"X,X,X,X,X,X,X,X,X,BP,X,WK,X,X,X,X,X,BK,WP,X,X,X,BP,X,X,X,X,X,X,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,BQB,X,X,X,X,X,X,WQB,X,X,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-31.863081771035652
"X,X,X,X,X,X,X,X,X,BP,X,WK,X,X,X,X,X,X,WP,X,X,X,BP,X,X,X,BK,X,X,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,BQB,X,X,X,X,X,X,WQB,X,X,X,X,WKB,BP,X,X,BH,X,X,X,X,X",-28.96643797366877
"X,X,X,X,X,X,X,X,X,BP,X,WK,X,X,X,X,X,X,WP,X,X,X,BP,X,X,X,BK,X,X,WP,X,X,BQB,X,X,X,WKB,BP,X,X,X,X,BQB,X,X,X,X,X,X,WQB,X,X,X,X,X,BP,X,X,BH,X,X,X,X,X",-26.33312543060797
"X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,BK,X,X,WP,X,X,BQB,X,X,X,WKB,BP,X,X,X,X,BQB,X,X,X,X,X,X,WQB,X,X,X,X,X,BP,X,X,BH,X,X,X,X,X",-23.939204936916337
"X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,BK,X,X,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,BQB,X,X,WKB,X,X,X,WQB,X,X,X,X,X,BP,X,X,BH,X,X,X,X,X",-21.76291357901485
"X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,BK,X,BQB,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,WP,X,X,WKB,X,X,X,WQB,X,X,X,X,X,BP,X,X,BH,X,X,X,X,X",-19.784466890013498
"X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,BK,X,BQB,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,WP,X,X,X,X,X,X,WQB,X,X,WKB,X,X,BP,X,X,BH,X,X,X,X,X",-17.98587899092136
"X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,BK,X,BQB,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,WP,X,X,X,X,X,BH,WQB,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X",-16.35079908265578
"X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,BK,X,BQB,WP,X,X,BQB,X,X,X,X,BP,X,X,X,X,WP,X,X,X,X,X,BH,WQB,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X",-14.864362802414345
"X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,X,X,BQB,WP,X,X,BQB,BK,X,X,X,BP,X,X,X,X,WP,X,X,X,X,X,BH,WQB,X,X,WKB,X,X,BP,X,X,X,X,X,X,X,X",-13.51305709310395
"X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,WKB,X,X,BQB,WP,X,X,BQB,BK,X,X,X,BP,X,X,X,X,WP,X,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,X,X,X,X,X",-12.284597357367225
"X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,WKB,X,X,BQB,WP,X,X,X,BK,X,X,X,BP,X,X,X,X,WP,X,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-11.16781577942475
"X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,X,X,BQB,WP,X,X,X,BK,WKB,X,X,BP,X,X,X,X,WP,X,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-10.152559799477045
"X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,X,X,BQB,WP,X,X,X,X,WKB,X,X,BP,X,X,X,BK,WP,X,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-9.229599817706404
"X,X,X,X,X,X,X,X,X,X,X,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,X,X,BQB,WP,X,X,X,X,X,X,X,BP,X,X,X,BK,WP,WKB,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-8.390545288824002
"X,X,X,X,X,X,X,X,X,X,BQB,X,WK,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,BK,WP,WKB,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-7.627768444385456
"X,X,X,X,X,WK,X,X,X,X,BQB,X,BQ,X,X,X,X,BP,WP,X,X,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,BK,WP,WKB,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-6.934334949441324
"X,X,X,X,X,WK,X,X,X,X,BQB,X,X,X,X,X,X,BP,WP,X,BQ,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,BK,WP,WKB,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-6.303940863128475
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,X,BP,WP,X,BQ,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,BK,WP,WKB,X,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-5.730855330116795
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,X,BP,WP,X,WR,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,X,BK,WP,WKB,BQ,X,X,X,BH,WQB,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-5.209868481924359
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,X,BP,WP,X,WR,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,WQB,BK,WP,WKB,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,X,X,BQB,X,X,X,X",-4.73624407447669
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,X,BP,WP,X,WR,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,WQB,BK,WP,WKB,BQ,X,X,X,X,X,X,X,X,X,X,BP,X,X,BH,BQB,X,X,X,X",-4.305676431342445
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,WQB,BK,WP,X,BQ,X,X,X,X,X,X,X,X,X,X,BP,X,X,BH,BQB,X,X,X,X",-3.9142513012204048
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,WQB,BK,WP,X,BQ,BQB,X,X,X,X,X,X,X,X,X,BP,X,X,BH,X,X,X,X,X",-3.5584102738367314
"X,X,X,X,X,X,X,X,X,X,BQB,X,WQB,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BKB,BK,WP,X,BQ,BQB,X,X,X,X,X,X,X,X,X,BP,X,X,BH,X,X,X,X,X",-3.2349184307606644
"X,X,X,X,X,X,X,X,X,X,BQB,X,WQB,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,X,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BKB,BK,WP,X,BQ,X,X,X,X,X,X,X,BQB,X,X,BP,X,X,BH,X,X,X,X,X",-2.940834937055149
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,WQB,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BKB,BK,WP,X,BQ,X,X,X,X,X,X,X,BQB,X,X,BP,X,X,BH,X,X,X,X,X",-2.6734863064137717
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,WQB,X,X,WP,X,X,X,X,X,X,X,BP,X,X,BKB,X,WP,X,BQ,X,X,X,X,BK,X,X,BQB,X,X,BP,X,X,BH,X,X,X,X,X",-2.4304420967397924
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,WQB,X,X,WP,X,X,X,WP,X,X,X,BP,X,X,BKB,X,BR,X,BQ,X,X,X,X,BK,X,X,BQB,X,X,BP,X,X,BH,X,X,X,X,X",-2.209492815217993
"X,X,X,X,X,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,WR,X,BP,X,X,X,WQB,X,X,WP,X,X,X,WP,X,X,X,BP,X,X,BKB,X,BR,X,BQ,X,X,X,BH,BK,X,X,BQB,X,X,BP,X,X,X,X,X,X,X,X",-2.008629832016357
"X,X,X,X,WR,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,BP,X,BP,X,X,X,WQB,X,X,WP,X,X,X,WP,X,X,X,BP,X,X,BKB,X,BR,X,BQ,X,X,X,BH,BK,X,X,BQB,X,X,BP,X,X,X,X,X,X,X,X",-1.8260271200148699
"X,X,X,X,WR,X,X,X,X,X,BQB,X,X,X,WK,X,WKB,BP,WP,X,BP,X,BP,X,X,X,WQB,X,X,WP,X,X,X,WP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,BK,X,X,BQB,X,X,BP,X,X,BR,X,X,X,X,X",-1.6600246545589725
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,X,X,WQB,X,X,WP,X,X,X,WP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,BK,X,X,BQB,X,X,BP,X,X,BR,X,X,X,X,X",-1.5091133223263384
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,X,X,WQB,X,X,WP,X,X,X,WP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,BQB,X,X,BP,X,BK,BR,X,X,X,X,X",-1.371921202114853
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,X,X,BP,X,X,WP,X,X,X,WP,X,WQB,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,BQB,X,X,BP,X,BK,BR,X,X,X,X,X",-1.2472010928316846
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,X,X,BP,X,X,WP,X,X,X,WP,X,WQB,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-1.1338191753015314
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,WP,X,BP,X,X,WP,X,X,X,BP,X,WQB,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-1.030744704819574
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,WP,X,BP,X,X,WP,X,X,X,BP,X,WQB,X,BP,X,X,BKB,X,X,BQB,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,X,X,X",-0.9370406407450671
"X,X,X,X,WR,X,WK,WQB,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,WP,X,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,BQB,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,X,X,X",-0.8518551279500609
"X,X,X,X,WR,X,WK,WQB,X,X,BQB,X,X,X,X,X,WKB,BP,WP,X,BP,X,BP,X,WP,X,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-0.7744137526818735
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,WQB,X,WKB,BP,WP,X,BP,X,BP,X,WP,X,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-0.7040125024380668
"X,X,X,X,WR,X,WK,X,X,X,BQB,X,X,X,WQB,X,WKB,X,WP,X,BP,X,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-0.640011365852788
"X,X,X,X,WR,X,WK,WQB,X,X,BQB,X,X,X,X,X,WKB,X,WP,X,BP,X,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-0.5818285144116253
"X,X,X,BQB,WR,X,WK,WQB,X,X,X,X,X,X,X,X,WKB,X,WP,X,BP,X,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-0.5289350131014775
"X,X,X,BQB,WR,X,WK,X,X,X,X,X,X,X,X,X,WKB,X,WP,X,BP,X,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,WQB,X,BP,X,X,BKB,X,X,X,BQ,X,X,X,BH,X,X,X,X,X,X,BP,X,BK,BR,X,X,BQB,X,X",-0.480850011910434
"X,X,X,BQB,WR,X,WK,X,X,X,X,X,X,X,X,X,WKB,X,WP,X,BP,X,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,WQB,X,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,X,X,BQ,X,X,BP,X,BK,BR,X,X,BQB,X,X",-0.4371363744640309
"X,X,X,BQB,WR,X,WK,X,X,X,X,X,X,X,X,X,WKB,X,WP,X,BP,X,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,X,X,BQ,X,X,BP,WQB,BK,BR,X,X,BQB,X,X",-0.39739670405820987
"X,X,X,BQB,WR,X,WK,X,X,X,X,X,X,X,X,X,WKB,X,WP,X,BP,X,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,WQB,X,BR,X,X,BQB,X,X",-0.36126973096200893
"X,X,X,BQB,WR,X,WK,X,X,X,X,X,X,X,X,X,WKB,X,WP,X,BP,WQB,BP,X,WP,BP,BP,X,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.3284270281472808
"X,X,X,BQB,WR,X,WK,X,X,X,X,X,X,X,X,X,WKB,X,WP,X,WH,WQB,BP,X,WP,BP,BP,BP,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.2985700255884371
"X,X,X,BQB,WR,X,WK,X,X,WKB,X,X,X,X,X,X,X,X,WP,X,WH,WQB,BP,X,WP,BP,BP,BP,X,WP,X,X,X,BP,X,X,X,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.2714272959894882
"X,X,X,BQB,WR,X,WK,X,X,WKB,X,X,X,X,X,X,X,X,WP,X,WH,WQB,BP,X,WP,BP,BP,WP,X,WP,X,X,X,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.2467520872631711
"X,X,X,BQB,WR,X,WK,X,X,WKB,WH,X,X,X,X,X,X,X,WP,X,X,WQB,BP,X,WP,BP,BP,WP,X,WP,X,X,X,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.22432007933015552
"X,X,X,BQB,WR,X,WK,X,X,WKB,WH,X,X,X,X,X,X,X,WP,X,X,WQB,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.2039273448455959
"X,X,X,BQB,WR,X,WK,X,X,WKB,WH,X,X,X,WQB,X,X,X,WP,X,X,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.1853884953141781
"X,X,X,X,WR,X,WK,X,X,WKB,WH,BP,X,X,WQB,X,X,X,WP,X,X,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.1685349957401619
"X,WR,X,X,X,X,WK,X,X,WKB,WH,BP,X,X,WQB,X,X,X,WP,X,X,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,X,X,BR,X,X,BQB,X,X",-0.15321363249105627
"X,WR,X,X,X,X,WK,X,X,WKB,WH,BP,X,X,WQB,X,X,X,WP,X,X,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,BR,X,X,X,X,BQB,X,X",-0.13928512044641478
"X,WR,X,X,X,X,WK,X,X,WKB,X,BP,X,X,WQB,X,WH,X,WP,X,X,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,BKB,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,BR,X,X,X,X,BQB,X,X",-0.12662283676946798
"X,WR,X,X,X,X,WK,X,X,WKB,X,BP,X,X,WQB,X,WH,X,WP,X,X,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,X,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,BR,X,BKB,X,X,BQB,X,X",-0.11511166979042542
"X,WR,X,X,X,X,WK,WQB,X,WKB,X,BP,X,X,X,X,WH,X,WP,X,X,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,X,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,BR,X,BKB,X,X,BQB,X,X",-0.10464697253675037
"X,WR,X,X,X,X,WK,WQB,X,WKB,X,WR,X,X,X,X,WH,X,WP,X,BP,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,X,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,BR,X,BKB,X,X,BQB,X,X",-0.09513361139704578
"X,WR,X,X,X,X,WK,WQB,X,WKB,X,X,X,X,WR,X,WH,X,WP,X,BP,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,X,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,X,BP,BR,X,BKB,X,X,BQB,X,X",-0.08648510127004161
"X,WR,X,X,X,X,WK,WQB,X,WKB,X,X,X,X,WR,X,WH,X,WP,X,BP,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,X,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,BQB,BP,BR,X,BKB,X,X,X,X,X",-0.07862281933640146
"X,X,X,WR,X,X,WK,WQB,X,WKB,X,X,X,X,WR,X,WH,X,WP,X,BP,X,BP,X,WP,WP,BP,WP,X,WP,X,X,BP,BP,X,X,BP,BP,X,X,X,X,X,X,X,X,X,X,BH,X,BK,X,BQ,X,BQB,BP,BR,X,BKB,X,X,X,X,X",-0.0714752903058195
